ticket_id,description,category,priority,created_date
INC0004124,Permission denied accessing user account - security restriction - URGENT,Security,High,2025-07-12
INC0004789,Security alert: policy violation on user account,Security,Medium,2025-07-12
INC0002847,keyboard is malfunctioning. Hardware failure error: 0x80004005,Hardware,Medium,2025-07-12
INC0003763,Chrome browser software crashes when opening documents,Software,Low,2025-07-12
INC0001224,Cannot reset password for security system. Authentication 0x80004005,Security,Medium,2025-07-12
INC0001473,Application Microsoft Office very slow after software update,Software,Medium,2025-07-12
INC0001714,Security alert: breach detected on user account,Security,High,2025-07-12
INC0001007,server very slow. Error: timeout,Hardware,High,2025-07-12
INC0000082,Hardware device mouse showing 0x80004005,Hardware,Low,2025-07-12
INC0001206,DNS server connectivity issue - 500,Network,Medium,2025-07-12
INC0000708,software error in slack: connection refused,Software,Medium,2025-07-12
INC0004490,Slow database query performance on customer DB,Database,Medium,2025-07-12
INC0000887,"Need replacement laptop, current hardware very slow",Hardware,Medium,2025-07-12
INC0000267,Hardware device printer showing access denied,Hardware,Low,2025-07-12
INC0002045,MySQL database backup keeps failing. Error: 0x80004005,Database,High,2025-07-12
INC0003399,Unauthorized access attempt to user account - security breach,Security,Low,2025-07-12
INC0000096,Unable to access switch. Network timeout after 30 seconds,Network,High,2025-07-12
INC0000828,Chrome browser software crashes when saving files,Software,Low,2025-07-12
INC0002446,Network connection to switch is very slow,Network,High,2025-07-12
INC0002498,Software error in Slack: connection refused,Software,High,2025-07-12
INC0001169,Security alert: authentication failure on admin portal,Security,High,2025-07-12
INC0002566,system very slow. Error: 404. Please help,Network,Medium,2025-07-12
INC0002872,mouse hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0002617,mouse not detected by system (affecting multiple users),Hardware,Medium,2025-07-12
INC0001318,Application Slack unresponsive after software update,Software,High,2025-07-12
INC0001863,Teams software crashes when running reports,Software,High,2025-07-12
INC0003335,Database connection pool exhausted for inventory DB,Database,Critical,2025-07-12
INC0001228,server malfunctioning. Error: null pointer - URGENT,Software,Low,2025-07-12
INC0000404,Security alert: certificate expired on admin portal,Security,Medium,2025-07-12
INC0004575,reporting database database backup not working. Error: 404 - high priority,Database,Medium,2025-07-12
INC0001754,Unauthorized access attempt to Active Directory - security breach,Security,Critical,2025-07-12
INC0004084,Permission denied accessing admin portal - security restriction,Security,Medium,2025-07-12
INC0002316,Network outage affecting DNS server - URGENT,Network,Medium,2025-07-12
INC0000151,WiFi connectivity issue - 404,Network,Critical,2025-07-12
INC0004153,Software error in Microsoft Office: access denied,Software,Medium,2025-07-12
INC0002324,Account locked for corporate email. Security certificate expired,Security,High,2025-07-12
INC0002727,Physical issue with scanner - unresponsive,Hardware,Low,2025-07-12
INC0004742,"Need replacement monitor, current hardware unresponsive",Hardware,Medium,2025-07-12
INC0003039,server unresponsive. Error: 404,Security,Medium,2025-07-12
INC0002549,Cannot reset password for admin portal. Authentication 404,Security,Low,2025-07-12
INC0001534,Security vulnerability detected in user account,Security,High,2025-07-12
INC0004199,Unauthorized access attempt to security system - security breach,Security,Medium,2025-07-12
INC0001788,Chrome browser software crashes when running reports,Software,Medium,2025-07-12
INC0001444,Security alert: policy violation on corporate email,Security,Medium,2025-07-12
INC0002152,monitor is not working. Hardware failure error: 404,Hardware,High,2025-07-12
INC0001725,Database corruption in Oracle table - high priority,Database,Medium,2025-07-12
INC0004398,Application Chrome browser very slow after software update,Software,Critical,2025-07-12
INC0000788,Software error in Outlook: 500,Software,High,2025-07-12
INC0000566,service very slow. Error: 404. Please help,Network,High,2025-07-12
INC0002318,Software error in Zoom: 404,Software,Medium,2025-07-12
INC0001080,customer DB database backup keeps failing. Error: timeout,Database,High,2025-07-12
INC0002938,Cannot install Teams application. Error: timeout,Software,High,2025-07-12
INC0004297,"Need replacement monitor, current hardware keeps failing - high priority",Hardware,Medium,2025-07-12
INC0004005,Database query timeout on Oracle database,Database,High,2025-07-12
INC0000410,Database corruption in Oracle table,Database,Critical,2025-07-12
INC0003659,Permission denied accessing user account - security restriction,Security,Medium,2025-07-12
INC0001436,Cannot connect to WiFi. Getting access denied error,Network,Low,2025-07-12
INC0001161,Cannot connect to firewall. Getting null pointer error,Network,High,2025-07-12
INC0003756,VPN connectivity issue - connection refused (affecting multiple users),Network,Medium,2025-07-12
INC0004120,Cannot connect to customer DB database server. 0x80004005,Database,Critical,2025-07-12
INC0001913,service keeps failing. Error: 404. Please help - URGENT,Software,Critical,2025-07-12
INC0002861,Cannot connect to proxy server. Getting null pointer error,Network,Medium,2025-07-12
INC0000281,Network outage affecting VPN,Network,Medium,2025-07-12
INC0001791,Cannot connect to DNS server. Getting timeout error,Network,Medium,2025-07-12
INC0004414,Account locked for security system. Security policy violation,Security,Low,2025-07-12
INC0004956,Network outage affecting DNS server,Network,Medium,2025-07-12
INC0002827,Physical issue with laptop - unresponsive - high priority,Hardware,Medium,2025-07-12
INC0001876,Network connection to WiFi is very slow,Network,High,2025-07-12
INC0004776,switch connectivity issue - 0x80004005,Network,Critical,2025-07-12
INC0000655,reporting database database backup keeps failing. Error: 500,Database,Low,2025-07-12
INC0004884,Cannot reset password for user account. Authentication 404,Security,Medium,2025-07-12
INC0001364,Security vulnerability detected in admin portal,Security,Medium,2025-07-12
INC0001380,reporting database database backup malfunctioning. Error: timeout,Database,High,2025-07-12
INC0004313,adobe reader software license very slow,Software,High,2025-07-12
INC0001129,Unauthorized access attempt to security system - security breach,Security,Medium,2025-07-12
INC0004759,Unauthorized access attempt to Active Directory - security breach,Security,High,2025-07-12
INC0003460,Database connection pool exhausted for MySQL,Database,Low,2025-07-12
INC0002321,Network connection to DNS server is malfunctioning,Network,Low,2025-07-12
INC0001907,"need replacement printer, current hardware keeps failing",Hardware,High,2025-07-12
INC0000003,Adobe Reader software performance is very slow,Software,Low,2025-07-12
INC0000869,Permission denied accessing security system - security restriction,Security,Low,2025-07-12
INC0004050,Slow database query performance on inventory DB,Database,Critical,2025-07-12
INC0002564,Security vulnerability detected in security system,Security,Low,2025-07-12
INC0001596,Network connection to router is unresponsive,Network,Low,2025-07-12
INC0002173,Cannot install Outlook application. Error: access denied,Software,Medium,2025-07-12
INC0003796,Network outage affecting WiFi,Network,Critical,2025-07-12
INC0003596,VPN keeps failing when connecting to DNS server,Network,Medium,2025-07-12
INC0003453,Application Outlook malfunctioning after software update,Software,High,2025-07-12
INC0002637,keyboard hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0004609,permission denied accessing user account - security restriction,Security,High,2025-07-12
INC0003444,Cannot reset password for corporate email. Authentication 0x80004005,Security,Medium,2025-07-12
INC0004751,Network outage affecting switch,Network,Medium,2025-07-12
INC0004908,Cannot install Microsoft Office application. Error: null pointer,Software,Low,2025-07-12
INC0003261,VPN not working when connecting to proxy server (affecting multiple users),Network,Medium,2025-07-12
INC0000047,"Need replacement mouse, current hardware not working",Hardware,Medium,2025-07-12
INC0001543,Outlook software crashes when exporting,Software,Medium,2025-07-12
INC0002686,Network outage affecting DNS server,Network,High,2025-07-12
INC0004487,Physical issue with monitor - malfunctioning,Hardware,Medium,2025-07-12
INC0004306,VPN very slow when connecting to WiFi,Network,Medium,2025-07-12
INC0003751,WiFi connectivity issue - 500,Network,Medium,2025-07-12
INC0001659,Cannot reset password for user account. Authentication access denied,Security,Critical,2025-07-12
INC0001993,Teams software crashes when exporting,Software,Critical,2025-07-12
INC0003488,system malfunctioning. error: 0x80004005,Software,Medium,2025-07-12
INC0001656,Network outage affecting proxy server,Network,Low,2025-07-12
INC0004736,Unable to access router. Network timeout after 60 seconds,Network,Critical,2025-07-12
INC0003317,mouse hardware malfunction - making unusual noise,Hardware,Critical,2025-07-12
INC0000787,laptop hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0003860,Database query timeout on reporting database database,Database,Medium,2025-07-12
INC0001189,Security alert: policy violation on corporate email,Security,Low,2025-07-12
INC0002246,proxy server connectivity issue - 500,Network,Medium,2025-07-12
INC0004542,webcam is very slow. Hardware failure error: access denied,Hardware,Critical,2025-07-12
INC0003439,Cannot reset password for user account. Authentication timeout,Security,Medium,2025-07-12
INC0002289,server malfunctioning. Error: 500. Please help,Security,Critical,2025-07-12
INC0004546,VPN unresponsive when connecting to DNS server (affecting multiple users),Network,Medium,2025-07-12
INC0000968,Application Adobe Reader keeps failing after software update,Software,High,2025-07-12
INC0000429,Account locked for user account. Security certificate expired,Security,High,2025-07-12
INC0003088,Application Slack not working after software update,Software,Medium,2025-07-12
INC0002688,chrome browser software performance is unresponsive,Software,High,2025-07-12
INC0003135,Database corruption in reporting database table,Database,Medium,2025-07-12
INC0000244,Unauthorized access attempt to Active Directory - security breach,Security,Low,2025-07-12
INC0004709,Cannot reset password for admin portal. Authentication connection refused - high priority,Security,Critical,2025-07-12
INC0000839,Unauthorized access attempt to Active Directory - security breach,Security,High,2025-07-12
INC0004242,system unresponsive. Error: 0x80004005,Hardware,Medium,2025-07-12
INC0003836,Network outage affecting DNS server,Network,Low,2025-07-12
INC0003392,Hardware device printer showing 500,Hardware,High,2025-07-12
